index,stars
0,3.99687213524058
1,4.59475407789784
2,3.62154318406142
3,4.16549678576857
4,2.40232846617253
5,4.16443661479229
6,4.1266714085302
7,3.75476101560808
8,4.11201609549062
9,4.40022949182438
10,4.2204225754663
11,3.11432322511883
12,3.28287053405668
13,4.50431721648294
14,3.9531551906974
15,4.15537682240574
16,3.34805561381618
17,3.32869255510343
18,2.5601415709358
19,3.83936303281446
20,4.86686953730837
21,3.27954262143976
22,3.42083600990881
23,4.21615826530363
24,2.92885677292625
25,3.77786108298413
26,4.78054516029697
27,4.58487748959745
28,3.56927450892711
29,4.91835472560239
30,4.35074930018342
31,4.50045489298928
32,4.32688289721116
33,2.86085888054713
34,4.63382105832952
35,3.92289830373602
36,1.80359669924075
37,3.35346490593208
38,4.57527131439015
39,3.43893447372149
40,3.82828524467635
41,4.30496990978696
42,4.23925100071905
43,3.76697239175291
44,4.10111744292775
45,3.89993856838607
46,2.67625867671619
47,4.48882440339052
48,2.76434618682314
49,4.14762716527255
50,2.14579229585202
51,3.43260421774319
52,4.10684929994927
53,2.86729849692789
54,4.93294274500852
55,3.88895119287147
56,3.38571189963152
57,3.81944626093319
58,3.6870058030543
59,4.45215041359675
60,4.23097924392998
61,3.87999915759893
62,3.69050893844071
63,4.8606746673001
64,3.63027370568752
65,3.988160250263
66,1.3779474708095
67,4.39302659830349
68,3.26036930003611
69,4.3364630983451
70,2.79147630050858
71,4.82437629651051
72,3.96312177392187
73,3.79325374198932
74,3.76342431451864
75,3.92031825368655
76,4.21930453470078
77,3.4962568382034
78,4.0666378844377
79,3.96693540484292
80,3.86856804713404
81,2.68618745234502
82,4.47495911675319
83,3.79534959155321
84,4.01871357034866
85,3.77428740833958
86,4.77762796112766
87,3.68740136287967
88,4.94995012954475
89,2.68141076476019
90,3.74812922746845
91,4.60939591612113
92,1.95866493866736
93,4.30782580469979
94,3.56694482377387
95,3.01943535086972
96,3.02587182264955
97,4.00055433564804
98,4.73513932081703
99,3.27524831589461
100,3.69545685235426
101,4.17356849489043
102,3.95590956958686
103,4.22390554775284
104,4.23638602206037
105,4.14889188283734
106,4.38516425465301
107,3.92291834487223
108,4.13729369751119
109,3.81234163855714
110,4.1182077236622
111,4.3565160152853
112,3.3180622961909
113,3.92720429268907
114,3.18005208666147
115,4.38285273097757
116,2.82628980033259
117,3.85807793153759
118,4.44104212462063
119,4.58427712036408
120,4.0642754544507
121,3.78063024988951
122,2.73323508814716
123,3.98664670807716
124,3.52288827023135
125,3.35582640519902
126,2.75963544888408
127,4.22424751028009
128,3.81380721460799
129,3.79945903983467
130,4.44487661759051
131,4.33101578323999
132,4.55292824074398
133,3.9681758959051
134,4.09862476064818
135,3.04788165757834
136,2.82015605193314
137,4.94148945511267
138,4.34342158523012
139,3.62977380508774
140,2.78883516163782
141,4.90812177082177
142,4.50840840250151
143,3.63212273438365
144,4.01328477058441
145,3.79091013731697
146,3.69499295510996
147,4.37144307759612
148,3.47147315862948
149,4.50386307338681
150,3.23548638097525
151,3.60279863880521
152,3.80883080296869
153,4.36880179729946
154,3.54840032998592
155,4.19573711176359
156,4.90958800552948
157,4.42406581192561
158,3.81807316921718
159,4.23196164872898
160,4.26703916945942
161,3.51490097564487
162,3.49777269988547
163,3.4051465731772
164,4.23552504876402
165,4.0727526134157
166,3.48338198882443
167,4.32218252619561
168,4.13512108353854
169,3.87008602083221
170,4.26929918759057
171,3.77163837631657
172,4.97212768370845
173,3.54058498943608
174,4.1457130248662
175,4.07614853133287
176,3.84189004363258
177,3.93578848590276
178,3.66304352460086
179,3.08060548354011
180,4.20086661173386
181,3.55543824240234
182,4.62398179868267
183,3.56272048288257
184,4.4333495943865
185,3.91310873175011
186,4.86352426157252
187,4.33245512688783
188,2.49723219401524
189,4.752390377876
190,2.92734605532509
191,4.9766060984936
192,3.83595574942217
193,4.57514459692346
194,3.98748492840273
195,3.82829652257022
196,4.37182858319137
197,3.05719557226246
198,4.54014051540784
199,3.89538042142038
200,3.07929516027954
201,3.58656693154658
202,4.23451351157384
203,4.77071417629569
204,4.88000622542138
205,4.77579138563314
206,4.47957272535567
207,3.99274930093758
