index,stars
0,3.94904340744019
1,4.52063133239746
2,3.63089631080627
3,3.96950685501099
4,1.98745914697647
5,4.13507665634155
6,4.22117966651917
7,3.97707486152649
8,4.17115299701691
9,4.74477191925049
10,4.20346697330475
11,2.90342188358307
12,3.3369071149826
13,4.61320514678955
14,3.91909086704254
15,4.13334906578064
16,3.32721125841141
17,3.15530459403992
18,2.13336176633835
19,3.97558272361755
20,4.85582394599915
21,3.28431201457977
22,3.52437442779541
23,4.53503962516785
24,2.91284619569778
25,3.9572935962677
26,4.67057793617249
27,4.70102809906006
28,3.5900271987915
29,4.78802372932434
30,4.26420220375061
31,4.38932343482971
32,4.37347026348114
33,2.92283578872681
34,4.77514183044434
35,3.99402760982513
36,1.66881012439728
37,3.63917283058167
38,4.6418702507019
39,3.42509048938751
40,3.99693144321442
41,4.3089684343338
42,4.32653781414032
43,3.86236983299255
44,3.83662346363068
45,3.96336323738098
46,2.67501582622528
47,4.79322791099548
48,2.996446185112
49,4.01585733890533
50,1.73556168794632
51,3.58890936374664
52,4.15791110992432
53,2.96371106147766
54,4.96447389602661
55,4.1794872045517
56,3.48947860717773
57,3.94884014606476
58,3.59961712360382
59,4.28668480873108
60,4.34696702003479
61,3.94428318500519
62,3.64514793395996
63,4.36348174571991
64,3.63954532146454
65,4.02567870140076
66,1.17977253198624
67,4.45312829494476
68,3.34443442821503
69,4.07307185173035
70,2.6717161154747
71,4.99748080253601
72,3.93810844421387
73,3.85807157516479
74,3.49277765274048
75,3.90934510231018
76,4.4799659204483
77,3.42153039455414
78,4.30656987667084
79,3.9982975769043
80,3.6151123046875
81,2.91052788257599
82,4.72278856277466
83,3.91928673744202
84,4.02034955978394
85,3.90040219783783
86,4.99974358558655
87,3.82881396770477
88,4.99354767799377
89,2.39989702939987
90,4.7583859539032
91,4.66337148666382
92,1.30235795974731
93,4.61879826545715
94,3.47870625972748
95,3.32417608737946
96,2.74144474983215
97,4.12251052379608
98,4.7368762588501
99,3.20577105283737
100,3.88853406429291
