index,stars
0,4.03337513850048
1,4.4965650028261
2,3.68579644007961
3,3.93042557525397
4,2.0731441395964
5,4.19897795017634
6,4.19562427168982
7,3.76797614007129
8,4.10966030831074
9,4.81360399509587
10,4.23604048780991
11,3.27625396443174
12,3.50104098517924
13,4.49716790846575
14,3.69474434478426
15,4.1520112948164
16,3.30814475328217
17,3.64013347616939
18,2.36979009411235
19,4.09750367372263
20,4.83628020668485
21,3.31561940888688
22,3.58961291374809
23,4.50454371109291
24,3.18986531366401
25,3.86566911355104
26,4.49987180163308
27,4.70762819405892
28,3.37389612465351
29,4.70748525291939
30,4.30968597173811
31,4.37529175908359
32,4.14888852818869
33,2.84436347350849
34,4.70213899945626
35,3.98893758619571
36,1.80544721260461
37,3.57639649624154
38,4.51041203263035
39,3.45611751073731
40,3.9368013609616
41,4.35653799899493
42,4.14818513160291
43,3.90387850537528
44,3.91084615528863
45,3.99801106609531
46,2.5235479489501
47,4.67233850797212
48,3.4620406220719
49,3.99785207393408
50,1.98774384358959
51,3.5927035358001
52,4.15577142296653
53,3.06267287765696
54,4.89654458200031
55,4.15847239914061
56,3.3621057073423
57,3.80971926337308
58,3.52034693780198
59,4.26752771114653
60,4.43574609052568
61,4.12759404688851
62,3.73483200828279
63,4.78698318739308
64,3.68980859113086
65,3.92138874269578
66,1.34658245909171
67,4.59226259982453
68,3.05541828217421
69,4.28130388247329
70,2.84135892096302
71,4.99604703431479
72,3.84535019419756
73,3.82135725952859
74,3.36232130149794
75,3.93401573273324
76,4.47734646459882
77,3.35070400922624
78,4.21262613695936
79,4.0748287532953
80,3.89631378859591
81,2.7539585994463
82,4.65346961603988
83,3.81461396278966
84,4.06497838863394
85,3.82997423483622
86,4.96706407891262
87,3.64028262386265
88,4.98622383669309
89,2.79635433226023
90,4.6204235960303
91,4.53423710100552
92,1.8324182864889
93,4.42397949347779
94,3.55229231853165
95,3.23572332867563
96,2.67950081035625
97,4.03039105642794
98,4.72495662182602
99,3.42541210866322
100,4.03215620363896
101,4.15150607434217
102,4.19693467154949
103,4.20905036363857
104,4.20330981036765
105,4.16652819112702
106,4.75042030514661
