index,stars
0,4.03636763404498
1,4.49746622017348
2,3.6484045717677
3,3.81216034040164
4,2.04956513568436
5,4.19856776502304
6,4.17369208975051
7,3.71394739405607
8,4.1828356488937
9,4.8803351897167
10,4.28775811459324
11,3.33734118124004
12,3.47625753517013
13,4.52246144762711
14,3.77332623173867
15,4.14448863083095
16,3.29818840710233
17,3.75781546582312
18,2.2906944911018
19,4.07861981088825
20,4.87984987077368
21,3.27360207649589
22,3.54213005281098
23,4.34511169598916
24,3.16192861084589
25,3.90341211348043
26,4.55442989077477
27,4.78753808708694
28,3.47237934858614
29,4.75159771244964
30,4.31762457209112
31,4.34688960464233
32,4.05965506917006
33,2.72886420608467
34,4.7037611050991
35,4.03407598209575
36,1.84772982078409
37,3.52270686083422
38,4.53464633730404
39,3.27999834718018
40,3.91558825496672
41,4.29976154255123
42,4.05997364652517
43,3.8538236135683
44,3.86132458987078
45,4.04304070338479
46,2.64997046002267
47,4.66350748515647
48,3.36171650484641
49,3.96995365543876
50,2.11968916154539
51,3.59350695309177
52,4.10147274483098
53,3.12281945685273
54,5.04788044189405
55,4.10693617718771
56,3.35241252882189
57,3.86790187028601
58,3.56183974329356
59,4.27649204265738
60,4.38131618831968
61,4.26394340204192
62,3.73443167749066
63,4.80010386933401
64,3.65777391688387
65,3.82229168371626
66,1.36495938305229
67,4.62736118034583
68,3.02250299035232
69,4.34539327758675
70,2.80097535941744
71,5.12433906480974
72,3.89064915192253
73,3.7561976830405
74,3.46982702300653
75,3.94199292991013
76,4.48021467660829
77,3.35061278373802
78,4.13935438959496
79,4.05104129168639
80,3.93078669175471
81,2.86714798902123
82,4.62434938058208
83,3.86179990455122
84,4.1181558524719
85,3.81827894859003
86,4.94804512146524
87,3.76642605630118
88,5.02433424489589
89,2.76529491553432
90,4.37437084571352
91,4.51750480084315
92,1.84411303329532
93,4.36137122878105
94,3.54959976297637
95,3.25162483405408
96,2.66421316121024
97,4.05801586366421
98,4.69599220414639
99,3.38804769541096
100,4.03954336540875
101,4.16266098636139
102,4.1727117427298
103,4.26077369306397
104,4.21353828358141
105,4.16504817575522
106,4.76760388976704
107,3.7558949123894
108,4.30827688511786
109,3.81840116459292
110,4.24452900443542
111,4.24584114245663
112,3.0850899058138
113,3.96816418600987
114,3.36175648766279
115,4.43153718866566
116,3.16235813097715
117,3.74504148720893
118,4.52183934016183
119,4.70790239458169
120,4.33788915681671
121,3.71080570137747
122,2.85954681459347
123,4.14591453715375
124,3.8567865550064
125,3.35269965999647
126,2.65602458008864
127,4.12160910883966
128,3.89450373895465
129,4.15137636973053
130,4.53645010990916
131,4.42044877153
132,4.49422529840517
133,4.02954072878269
134,4.39824861522101
135,3.05256854391509
136,2.64963358011854
137,5.02807251432144
138,4.3777484130383
139,3.92168027510717
140,2.94443589368871
141,4.95118358864299
142,4.65836332525193
143,3.75002640960879
144,4.06480080215265
145,3.43869298422377
146,3.81930610091401
147,4.34632408944281
148,3.94794343893479
149,4.84383556996073
150,3.48119531428272
151,3.35188124770491
152,3.57779443429456
153,4.29288782931302
154,3.5052132998885
