index,stars
0,3.83446066282742
1,4.2778335191759
2,3.60119733883003
3,2.87560904932632
4,2.80061008631823
5,3.82494007157451
6,4.07607232712649
7,3.92406884577788
8,4.05768911134464
9,4.01639305632574
10,4.21907271013077
11,3.34572096204437
12,3.62858840204344
13,4.10302052101339
14,3.68075999589691
15,4.01631486142308
16,3.00977037319903
17,3.5383998139029
18,3.53338179989607
19,4.2433906223263
20,4.70082870549812
21,3.87053120322355
22,3.71216905407641
23,3.41179770588721
24,3.40055664426995
25,3.51460644093777
26,4.39372096457508
27,4.53140160348283
28,3.50894273065306
29,4.28056777281171
30,3.99191692305305
31,4.19455993448031
32,3.39064129063802
33,2.99556774702389
34,4.36526951942497
35,3.69704839901549
36,2.99994109006746
37,3.53804548896219
38,4.4959048817234
39,2.48479381810382
40,4.24530044165588
41,4.11757095542323
42,3.43820344167248
43,3.8526573351888
44,3.80834020221007
45,3.86743982983045
46,3.21610710392405
47,4.5134919669736
48,3.71155605630183
49,3.95022909352181
50,3.39462418130211
51,3.96533480706592
52,3.86797505771387
53,3.8168209776957
54,4.74621203502358
55,4.05131190176199
56,3.59822334700484
57,3.64975233924211
58,3.7980564136191
59,4.19795429669587
60,4.5447057788487
61,4.32578405236885
62,3.47302179924008
63,4.74112140477035
64,3.50958206818103
65,2.96500097581821
66,2.43652653469141
67,4.56794982491978
68,3.63261889728708
69,3.79907742574698
70,3.09230028371404
71,4.93146448804456
72,3.81139316943631
73,3.9157177682428
74,3.09880923423655
75,3.60829248592889
76,4.3726997657172
77,3.5790337532135
78,3.76240058519242
79,4.06761850335008
80,4.05060877046245
81,3.34370458325091
82,4.3893641669191
83,3.81959483619469
84,3.95304942357454
85,3.60303364691449
86,4.93309012488683
87,3.60829248592889
88,4.92185247956269
89,3.59411837430095
90,4.68691792068069
91,3.89778045696998
92,2.9391109872995
93,4.53121820298731
94,3.6501663648555
95,3.65152886827451
96,2.29671110553434
97,3.9157177682428
98,4.66843208143478
99,3.24040000906219
100,4.00552375720376
101,3.68075999589691
102,4.40066464889481
103,4.14842519529239
104,4.38835811286665
105,4.34969261732901
106,4.39998939712438
107,3.99513034714914
108,3.56420720804506
109,3.5198606976926
110,3.97849897826588
111,3.70893375443174
112,3.30988548735596
113,3.87901444658414
114,3.18653692975121
115,4.39157164823989
116,3.46613790945695
117,3.99213224898943
118,4.34240226267131
119,4.62166332038717
120,4.07908885410767
121,3.65918904901462
122,3.49170950007622
123,4.07041286144833
124,3.66845792448664
125,3.25781427375334
126,2.72240261290215
127,4.01153713184812
128,3.83634919107137
129,3.45778965977013
130,4.57456639903191
131,4.29820708031533
132,3.95022909352181
133,3.9527575965332
134,4.23195421643723
135,3.23289940740149
136,2.77186434003154
137,4.93441956697918
138,4.30471950895063
139,3.78875100071108
140,3.44231763328383
141,4.93354447245537
142,4.70068741328773
143,3.5498875656059
144,3.82580920133369
145,3.46989031087378
146,3.84869717968836
147,4.12190149002107
148,3.70659947897636
149,4.12107706076578
150,3.67983104790761
151,3.09119509845258
152,3.23313461072351
153,4.13183262546301
154,3.30395499268951
155,4.17987096937071
156,4.33351043599049
157,3.65152886827451
158,4.41941473744317
159,4.00993453314188
160,4.02517629056814
161,3.81959483619469
162,3.67469550770723
163,3.64890806205484
164,4.19406233838985
165,3.78143506661046
166,3.83417093671595
167,3.96224783907738
168,4.06303526829889
169,4.04035170714718
170,4.60315939955088
171,3.77289819965754
172,4.92815543007432
173,3.72104502663539
174,4.28016869758812
175,4.03737375163263
176,4.21798784875666
177,3.77925370626435
178,3.92085438976389
179,3.62427264033076
180,3.889735060682
181,3.63863496588769
182,4.3587231085282
183,3.85821456305482
184,4.12419173916127
185,3.30395499268951
186,4.93183900644424
187,3.72659849815713
188,3.08007020001594
189,4.54889366928857
190,3.04975111467075
191,4.92989537699782
192,3.93349802684813
193,4.20100446234041
194,2.56133103561429
195,3.72184109957818
196,3.55336101674976
197,3.15551838033642
198,4.19248961321532
199,3.50958206818103
200,3.36179928946476
201,3.66876691481137
202,3.47118086172374
203,4.63564079656991
204,4.9275671789407
205,4.65241868552143
206,4.13464802898914
207,4.27475536026562
208,3.9122463481177
209,2.77579849459055
210,4.34465651738923
211,4.19079857069582
212,3.55497793595291
213,4.207764229302
214,3.67306355283505
215,3.91450681490923
216,3.94771030343011
217,3.10249454814684
218,4.05686614121421
219,4.85182631015444
220,4.07714512173144
221,3.32618776590289
222,3.77014413994899
223,3.7339181485678
224,3.16523288514782
225,3.88501016452911
226,4.31827099274343
227,3.82792428297743
228,4.0934999847106
229,4.92090607236722
230,3.38177076041329
231,4.1757385650117
232,4.19184698313785
233,4.65579996547545
234,4.64292890222155
235,3.93044957416742
236,3.10026904048587
237,3.52045373510531
238,4.23871310092396
239,4.00337603565064
240,3.82684039950058
241,3.739271908163
242,4.1762788711286
243,3.69704839901549
244,3.5481100533844
245,4.48785679373889
246,4.55943678930861
247,3.71683381191145
248,3.65152886827451
249,4.00899290784499
250,4.11966266221384
251,4.19598051089655
252,4.47742722937618
253,3.10084071511505
254,3.30113198287326
255,3.77374563699195
256,4.90529812207791
257,3.2684031128151
258,4.47569349279546
259,3.67561741675034
260,3.72184109957818
261,3.83811409075311
262,3.40055664426995
263,3.87709704514378
264,3.8858169127487
265,3.51773668390319
266,3.95959960832882
267,3.92817999811782
268,3.61033663633761
269,4.32994617328679
270,3.3919685759017
271,4.2428348496913
272,4.13523349187872
273,3.93857746328922
274,4.0105239050559
275,4.9293083187733
276,3.71177419708735
277,4.7195055924129
278,4.92181779437086
279,3.72552906369581
280,3.93820137895143
281,3.81422905446828
282,3.96684914407996
283,4.23167176413651
284,4.44228956290566
285,3.30395499268951
286,4.2156377159133
287,3.88465626823283
288,3.97841937537729
289,3.6121851225195
290,3.73225506097993
291,1.96959467959379
292,3.86503528601479
293,3.30395499268951
294,3.30988548735596
295,3.37631550284102
296,4.688129833456
297,3.71838256817116
298,3.91924525793063
299,4.40519441201454
300,3.90951396154608
301,4.16647612369154
302,3.48020334720208
303,3.86599431527165
304,4.23167176413651
305,3.5878759535428
306,4.05570982990707
307,4.15820771818595
308,3.80575584590435
309,4.37924230838525
310,4.08529209645139
311,3.44231763328383
312,4.20689663305799
313,4.01605724806771
314,3.34670386899477
315,3.72926805188122
316,4.40929644168675
317,3.39806556469642
318,3.03261877805907
319,3.82684039950058
320,4.01017142413323
321,4.19969774415703
322,4.32673395662456
323,3.66598049331953
324,3.87901444658414
325,4.01099510359581
326,4.24928446442882
327,3.80939481397318
328,3.95545306311235
329,3.60409391166885
330,4.93519498135608
331,3.59592510048538
332,3.80851260097378
333,3.69704839901549
334,3.09246821837533
335,3.41286527754268
336,3.81959483619469
337,3.60918341894353
338,3.88465626823283
339,3.96533480706592
340,4.11794325764333
341,2.99653198112053
342,3.88491354333261
343,4.3024997766892
344,3.77593201578768
345,4.25737741297956
346,3.25284334231169
347,3.27332884365229
348,3.35536504660249
349,3.88900618730123
350,3.88741818844439
351,3.57664785425418
352,2.99942727090698
353,4.16648446199341
354,1.66507472205092
355,3.74415258637015
356,4.19817129044838
357,4.9249191637332
358,2.7131692715373
359,3.66015041199002
360,3.25950590155781
361,3.73103524147441
362,3.49808110482463
363,4.08797708632517
364,4.91981665049928
365,4.92849548049023
366,4.08278688670552
367,3.00003394825558
368,2.99234261013309
369,4.015282905916
370,3.63863496588769
371,3.75538853953521
372,3.47536975409936
373,3.59565104340934
374,4.90920058095902
375,3.15732114196907
376,3.83949286071837
377,4.52505775905457
378,4.42565396037536
379,4.07607232712649
380,3.51375878220109
381,3.75805060273884
382,4.50391580143047
383,4.0175226001611
384,3.66910004231449
385,3.4031906658699
386,2.44515688438259
387,3.40786494691074
388,3.93094831549433
389,4.12918623881254
390,3.86044960930356
391,4.20950535260648
392,3.97616481144413
393,4.08616382659691
394,4.55975025489018
395,4.72865204273902
396,4.05380410047429
397,3.64603668963657
398,4.24343159760224
399,3.70962204865784
400,3.8921106615325
401,3.10160974340692
402,3.48769375288797
403,3.48769375288797
404,3.55082672546461
405,3.50958206818103
406,3.51018885654252
407,3.96213092357348
408,3.93584015830755
409,3.98630419564281
410,3.63582840174312
411,3.33089610384949
412,3.70856250375334
413,3.58378112960518
414,4.16145244067088
415,3.97266695490038
416,3.45634872836666
417,4.9226419123032
418,4.62755005912859
419,3.57130368388995
420,4.16538500373999
421,4.29560855673828
422,1.26353955706582
423,3.44812426379518
424,3.92404423790672
425,3.63067296279921
426,4.11022635335531
427,1.27196523642951
428,4.40799503543249
429,4.1361948204838
430,3.64815206437398
431,3.71798960322132
432,3.25831789096935
433,4.2145825771896
434,2.76037131454785
435,3.51138489972118
436,2.90193957881133
437,4.17257747455232
438,3.34750183816645
439,4.00280019432039
440,4.12779147937372
441,3.28950286087392
442,2.48591119154927
443,4.24172173573071
444,4.0593582297747
445,3.89120040860549
446,3.7194776962906
447,4.16074618464612
448,4.3263803753236
449,2.84812039743903
450,3.83988969625579
451,2.05310267562451
452,4.11454272750212
453,3.90951396154608
454,3.87053120322355
455,3.97790635432525
456,3.99454373440845
457,4.06079083666382
458,3.67495770544096
459,2.60773379541384
460,4.36144530506114
461,3.30395499268951
462,4.4524828576195
463,4.05456163073255
464,3.83910918446134
465,3.78547788405546
466,4.79171737511004
467,3.09684014924597
468,4.77521432077238
469,3.85981562290693
470,3.22630254778117
471,2.54375612557472
472,3.10422406908331
473,4.24912673531809
474,4.37269473996645
475,4.19204024073768
476,3.67433565778015
477,3.73963644594673
478,4.09069831873856
479,4.31711074112331
480,2.86881804158487
481,2.18221332586853
482,3.68445623122373
483,4.4270528017852
484,3.50297457885158
485,4.33738693350352
486,2.04423035332287
487,3.59565104340934
488,4.62796381052318
489,4.25780676523911
490,4.51339894634058
491,3.84367384336946
492,4.01283118464809
493,4.18455269155583
494,3.80468830630349
495,3.8692521403507
496,3.72268110197308
497,4.54004281875798
498,3.88914106967741
499,4.67411578788537
500,3.34370458325091
501,3.47492529204182
502,3.90416616077534
503,4.3766832984885
504,4.00768243555066
505,4.6426728039042
506,4.92725113079766
507,3.00587117105218
508,3.81208179231172
509,4.9313876516606
510,3.49748581102004
511,4.75991944782988
512,3.6672445997009
513,3.68331158227662
514,3.79361635601299
515,3.91328504950987
516,2.30325125015447
517,4.16080343462728
518,2.79833205923212
519,4.92565759783128
520,4.66812572866639
521,3.75095349844685
522,3.85409053696396
523,4.13275941058544
524,2.92354337764241
525,3.80828174531166
526,4.14373525661087
527,3.20114414876808
528,4.41559494501347
529,3.15195793749423
530,3.55910202886198
531,3.82792428297743
532,4.16780806060409
533,4.35863800274823
534,4.36042754312967
535,4.11558400063935
536,3.93062087448774
537,3.09354767697364
538,4.61122709676498
539,4.93436058938989
540,3.76346872242427
541,4.0941123372827
542,3.62382509759335
543,2.91714280169362
544,3.5528568005842
545,4.63790493039297
546,4.287934088074
547,4.92582618738297
548,3.96403613734341
549,3.28353453540943
550,3.90951396154608
551,3.72032401009216
552,4.11558400063935
553,3.75317894771759
554,3.51138489972118
555,3.91110756126491
556,3.54522084606473
557,3.71279766394095
558,3.7980564136191
559,4.5134919669736
560,3.94210500586855
561,4.00606145045992
562,4.93155832192776
563,3.3919685759017
564,4.3893641669191
565,4.56059527486565
566,4.12334815442584
567,3.93386277224099
568,4.32994617328679
569,3.95073759409705
570,3.40169231387813
571,1.27086626395328
572,3.69986437334733
573,3.23016844561059
574,3.30395499268951
575,3.21569061546577
576,3.56433640069844
577,3.79087908687161
578,2.18123893704464
579,4.3125435490006
580,3.91328504950987
581,4.39157164823989
582,4.34465651738923
583,3.41179770588721
584,2.99054793970858
585,3.86446228783905
586,3.80425342701048
587,4.06411856450254
588,3.76295672691694
589,3.43550817723114
590,3.75897863269225
591,2.79208137112317
592,4.2710485959308
593,3.50297457885158
594,3.81959483619469
595,3.69004632481051
596,4.17987096937071
597,3.01592336818452
598,2.98585526945336
599,3.97278410668584
600,3.52410924203805
601,1.27394648494747
602,3.99541039489746
603,3.69089461078031
604,4.3263803753236
605,3.88773470719248
606,2.40109002748639
607,3.70108445663096
608,4.38835811286665
609,3.5198606976926
610,2.71053311378409
611,3.08747776244789
612,3.91924525793063
613,3.93844073460869
614,4.688129833456
615,4.35782178635874
616,4.10489727338551
617,4.517681301193
