index,stars
0,4.09374692220401
1,4.60603651410281
2,3.59882890488831
3,4.21930305466519
4,2.37049548114174
5,4.2137332625719
6,4.10271448962459
7,3.84655748266936
8,4.01108630688067
9,4.34959730045173
10,4.17038302740938
11,3.02879826246331
12,3.2810113950463
13,4.46873950748186
14,3.98627268221583
15,4.13909605278201
16,3.35277122337352
17,3.33294001124665
18,2.36405294544085
19,3.84315225610276
20,4.84522691439207
21,3.25549242906657
22,3.3307185529783
23,4.30654032697772
24,2.81897505592242
25,3.81630361286886
26,4.76226582241328
27,4.57153865598441
28,3.71497754550358
29,4.91136931014561
30,4.34229721338174
31,4.4402358802033
32,4.26186809021453
33,2.86707743047735
34,4.6115902962079
35,3.93159521751884
36,1.76535248151356
37,3.35953362860611
38,4.630452934118
39,3.3993265684093
40,3.81909413458975
41,4.265192179093
42,4.26948678550301
43,3.70165180871845
44,4.10954169565051
45,3.91272415382117
46,2.60078460574554
47,4.48287888709933
48,2.73846353117549
49,4.175127897418
50,2.14835138520635
51,3.40264273967736
52,4.12427911495989
53,2.85465167272614
54,4.94308565344558
55,3.83288402228623
56,3.43211821616742
57,3.7845302568779
58,3.66387833750498
59,4.41105250443925
60,4.14446423033867
61,3.89399022682766
62,3.75587872616242
63,4.86875622506297
64,3.64160085648488
65,3.97026964692044
66,1.35729588572582
67,4.38151917474177
68,3.25529377257557
69,4.42292656293213
70,2.71412816610537
71,4.88766838880186
72,3.92156182036855
73,3.76375549328701
74,3.69405662266503
75,3.88399440598649
76,4.22349148837412
77,3.46167926096489
78,4.09584778084817
79,3.92618791425359
80,3.92755328263629
81,2.66437669325929
82,4.51576770061653
83,3.76494105810762
84,4.13655948582742
85,3.8144206033391
86,4.78942279684385
87,3.67474311964262
88,4.96038145511579
89,2.67664289138752
90,3.82599022751942
91,4.59308373827741
92,2.0105101019523
93,4.3397235084742
94,3.61107186349381
95,3.00200638128522
96,3.0324490752817
97,4.05334526868499
98,4.77117295417376
99,3.14109320274786
100,3.77278469966992
101,4.13095054096839
102,4.04926860488122
103,4.22297445401328
104,4.2343219049895
105,4.03613833917163
106,4.4409344176629
107,3.86823763883702
108,4.10429774420368
109,3.84394685378456
110,4.10240749370991
111,4.31765990727863
112,3.17517618919387
113,3.96940458334464
114,3.26163725691735
115,4.46696919637582
116,2.80445710942579
117,3.99979293003968
118,4.47454730383772
119,4.62444047175994
120,3.98766998839158
121,3.70444766154067
